year,player_name,nationality,role,capped_status,base_price,base_price_currency,sold_price,sold_price_currency,team_name,source_file,player_name_canonical_id,player_name_canonical_name,player_name_mapping_method
2016,Scott Boland,,Bowler,,,,5000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,d167edd3,SM Boland,surname_initials_matching
2016,Peter Handscomb,,Wicket Keeper,,,,3000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,ada15e88,PSP Handscomb,fuzzy_string_matching
2016,Rudra Pratap Singh,,Bowler,,,,3000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,7700398a,R Pratap Singh,fuzzy_string_matching
2016,Adam Zampa,,Bowler,,,,3000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,14f96089,A Zampa,fuzzy_string_matching
2016,Ishwar Chandra Pandey,,Bowler,,,,2000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,UNRESOLVED,Ishwar Chandra Pandey,unresolved
2016,Deepak Chahar,,All-Rounder,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,23eeb873,DL Chahar,surname_initials_matching
2016,Jaskaran Singh,,Bowler,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,d7b3a420,Jaskaran Singh,fuzzy_string_matching
2016,Baba Aparajith,,All-Rounder,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,5b627626,B Aparajith,fuzzy_string_matching
2016,Ankush Bains,,Wicket Keeper,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,cb932841,AKS Bains,fuzzy_string_matching
2016,Ankit Sharma,,All-Rounder,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2016_Sold_Player.csv,24d94623,Ankit Sharma,exact_match
2016,Shane Watson,,All-Rounder,,,,95000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,4329fbb5,SR Watson,surname_initials_matching
2016,Stuart Binny,,All-Rounder,,,,20000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,bd17b45f,STR Binny,fuzzy_string_matching
2016,Kane Richardson,,Bowler,,,,20000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,f308f629,A Richardson,fuzzy_string_matching
2016,Samuel Badree,,Bowler,,,,5000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,76388dc8,S Badree,surname_initials_matching
2016,Travis Head,,Batsman,,,,5000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,12b610c2,TM Head,surname_initials_matching
2016,Praveen Dubey,,All-Rounder,,,,3500000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,ed5a5510,P Dubey,surname_initials_matching
2016,Vikramjeet Malik,,Bowler,,,,2000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,7d4a4371,Ranjeet Mali,fuzzy_string_matching
2016,Akshay Karnewar,,All-Rounder,,,,1000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,e1e7f950,Akshay Karnewar,exact_match
2016,Iqbal Abdullah,,All-Rounder,,,,1000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,85aae393,Iqbal Abdulla,fuzzy_string_matching
2016,Sachin Baby,,Batsman,,,,1000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,dc9dd038,Sachin Baby,exact_match
2016,Vikas Tokas,,Bowler,,,,1000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2016_Sold_Player.csv,cce2bcb2,V Tokas,surname_initials_matching
2016,Yuvraj Singh,,All-Rounder,,,,70000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,1c914163,Yuvraj Singh,fuzzy_string_matching
2016,Ashish Nehra,,Bowler,,,,55000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,96fd40ae,A Nehra,surname_initials_matching
2016,Deepak Hooda,,All-Rounder,,,,42000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,73ad96ed,DJ Hooda,surname_initials_matching
2016,Mustafizur Rahman,,Bowler,,,,14000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,0a8fce53,Mustafizur Rahman,exact_match
2016,Aditya Tare,,Wicket Keeper,,,,12000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,855a210c,AP Tare,surname_initials_matching
2016,Barinder Singh Sran,,Bowler,,,,12000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,d8b2f218,BB Sran,surname_initials_matching
2016,Ben Cutting,,All-Rounder,,,,5000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,2e11c706,BCJ Cutting,fuzzy_string_matching
2016,Vijay Shankar,,All-Rounder,,,,3500000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,0994d0ae,V Shankar,surname_initials_matching
2016,Abhimanyu Mithun,,Bowler,,,,3000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,66cf56a5,A Mithun,surname_initials_matching
2016,Tirumalasetti Suman,,Batsman,,,,1000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2016_Sold_Player.csv,aaa1b522,TL Suman,surname_initials_matching
2017,Kagiso Rabada,,Bowler,,,,50000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,e62dd25d,K Rabada,surname_initials_matching
2017,Patrick Cummins,,Bowler,,,,45000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,ded9240e,PJ Cummins,surname_initials_matching
2017,Angelo Mathews,,All-Rounder,,,,20000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,896d78ad,AD Mathews,surname_initials_matching
2017,Corey Anderson,,All-Rounder,,,,10000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,4d277218,C Anderson,fuzzy_string_matching
2017,M. Ashwin,,Bowler,,,,10000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,e2db2409,M Ashwin,fuzzy_string_matching
2017,Aditya Tare,,Wicket Keeper,,,,2500000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,855a210c,AP Tare,surname_initials_matching
2017,Ankeet Bawane,,Batsman,,,,1000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Ankeet Bawane,unresolved
2017,Navdeep Saini,,Bowler,,,,1000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,21d4e29b,NA Saini,exact_match
2017,Shashank Singh,,All-Rounder,,,,1000000.0,INR,Delhi Daredevils,IPL_Auction_2017_Sold_Player.csv,26989d80,Shashank Singh,exact_match
2017,Jason Roy,,Batsman,,,,10000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Jason Roy,unresolved
2017,Basil Thampi,,Bowler,,,,8500000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,871e9faf,Basil Thampi,exact_match
2017,Manpreet Gony,,Bowler,,,,6000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,ae78bc32,MS Gony,surname_initials_matching
2017,Nathu Singh,,Bowler,,,,5000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Nathu Singh,unresolved
2017,Munaf Patel,,Bowler,,,,3000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,9123301a,NA Patel,fuzzy_string_matching
2017,Akshdeep Nath,,All-Rounder,,,,1000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,f10e94c4,AD Nath,surname_initials_matching
2017,Shubam Agrawal,,All-Rounder,,,,1000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Shubam Agrawal,unresolved
2017,Tejas Singh Baroka,,Bowler,,,,1000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,c28e9f12,Tejas Baroka,fuzzy_string_matching
2017,Chirag Suri,,Batsman,,,,1000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,6176f240,Chirag Suri,exact_match
2017,Pratham Singh,,All-Rounder,,,,1000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,f9f21866,Pratham Singh,exact_match
2017,Shelley Shaurya,,Bowler,,,,1000000.0,INR,Gujarat Lions,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Shelley Shaurya,unresolved
2017,T Natarajan,,Bowler,,,,30000000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,ce794613,T Natarajan,exact_match
2017,Varun Aaron,,Bowler,,,,28000000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,0a3d54b9,VR Aaron,fuzzy_string_matching
2017,Eoin Morgan,,Batsman,,,,20000000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,a9b7e3e6,O Morgan,fuzzy_string_matching
2017,Matt Henry,,Bowler,,,,5000000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Matt Henry,unresolved
2017,Martin Guptill,,Batsman,,,,5000000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,2be41edb,MJ Guptill,surname_initials_matching
2017,Darren Sammy,,All-Rounder,,,,3000000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,c03c6200,DJG Sammy,surname_initials_matching
2017,Rahul Tewatia,,All-Rounder,,,,2500000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,39a2dfa8,R Tewatia,surname_initials_matching
2017,Rinku Singh,,Batsman,,,,1000000.0,INR,Kings XI Punjab,IPL_Auction_2017_Sold_Player.csv,0ab3c788,Ritu Singh,fuzzy_string_matching
2017,Trent Boult,,Bowler,,,,50000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,a818c1be,TA Boult,surname_initials_matching
2017,Chris Woakes,,All-Rounder,,,,42000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,4c5d73db,CR Woakes,fuzzy_string_matching
2017,Nathan Coulter-Nile,,Bowler,,,,35000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,56ab442f,NM Coulter-Nile,fuzzy_string_matching
2017,Rishi Dhawan,,All-Rounder,,,,5500000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Rishi Dhawan,unresolved
2017,Darren Bravo,,Batsman,,,,5000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Darren Bravo,unresolved
2017,Rovman Powell,,All-Rounder,,,,3000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Rovman Powell,unresolved
2017,Sayan Ghosh,,Bowler,,,,1000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,d4b8ea98,Sayan Ghosh,exact_match
2017,R. Sanjay Yadav,,All-Rounder,,,,1000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,33ffc3dd,R Sanjay Yadav,fuzzy_string_matching
2017,Ishank Jaggi,,Batsman,,,,1000000.0,INR,Kolkata Knight Riders,IPL_Auction_2017_Sold_Player.csv,dded65e7,IR Jaggi,surname_initials_matching
2017,Karn Sharma,,All-Rounder,,,,32000000.0,INR,Mumbai Indians,IPL_Auction_2017_Sold_Player.csv,1ba16d18,Tarun Sharma,fuzzy_string_matching
2017,Krishnappa Gowtham,,All-Rounder,,,,20000000.0,INR,Mumbai Indians,IPL_Auction_2017_Sold_Player.csv,90de905a,K Gowtham,surname_initials_matching
2017,Mitchell Johnson,,Bowler,,,,20000000.0,INR,Mumbai Indians,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Mitchell Johnson,unresolved
2017,Asela Gunarathna,,Batsman,,,,3000000.0,INR,Mumbai Indians,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Asela Gunarathna,unresolved
2017,Saurabh Tiwary,,Batsman,,,,3000000.0,INR,Mumbai Indians,IPL_Auction_2017_Sold_Player.csv,709b0bac,SS Tiwary,surname_initials_matching
2017,Nicolas Pooran,,Wicket Keeper,,,,3000000.0,INR,Mumbai Indians,IPL_Auction_2017_Sold_Player.csv,3241e3fd,N Pooran,surname_initials_matching
2017,Kulwant Khejroliya,,Bowler,,,,1000000.0,INR,Mumbai Indians,IPL_Auction_2017_Sold_Player.csv,fa2f1dde,K Khejroliya,fuzzy_string_matching
2017,Benjamin Stokes,,All-Rounder,,,,145000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,e087956b,BA Stokes,surname_initials_matching
2017,Daniel Christian,,All-Rounder,,,,10000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Daniel Christian,unresolved
2017,Manoj Tiwary,,Batsman,,,,5000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,26e5cabf,MK Tiwary,surname_initials_matching
2017,Lockie Ferguson,,Bowler,,,,5000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,2f9d0389,LH Ferguson,surname_initials_matching
2017,Jaydev Unadkat,,Bowler,,,,3000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,1e66c162,JD Unadkat,fuzzy_string_matching
2017,Rahul Chahar,,Bowler,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,2ed569a0,RD Chahar,surname_initials_matching
2017,Saurabh Kumar,,Bowler,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,2a6afc6f,Saurabh Kumar,fuzzy_string_matching
2017,Milind Tandon,,All-Rounder,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Milind Tandon,unresolved
2017,Rahul Ajay Tripathi,,All-Rounder,,,,1000000.0,INR,Rising Pune Supergiant,IPL_Auction_2017_Sold_Player.csv,77255a9e,RA Tripathi,surname_initials_matching
2017,Tymal Mills,,Bowler,,,,120000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2017_Sold_Player.csv,245c97cb,TS Mills,surname_initials_matching
2017,Aniket Choudhary,,Bowler,,,,20000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2017_Sold_Player.csv,c0e59e39,Ankit Chaudhary,fuzzy_string_matching
2017,Pawan Negi,,All-Rounder,,,,10000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2017_Sold_Player.csv,f62772e5,P Negi,surname_initials_matching
2017,Billy Stanlake,,Bowler,,,,3000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2017_Sold_Player.csv,6834d1f2,B Stanlake,fuzzy_string_matching
2017,Praveen Dubey,,All-Rounder,,,,1000000.0,INR,Royal Challengers Bengaluru,IPL_Auction_2017_Sold_Player.csv,ed5a5510,P Dubey,surname_initials_matching
2017,Rashid Khan Arman,,Bowler,,,,40000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,UNRESOLVED,Rashid Khan Arman,unresolved
2017,Mohammed Siraj,,Bowler,,,,26000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,2f49c897,Mohammed Siraj,exact_match
2017,Eklavya Dwivedi,,Wicket Keeper,,,,7500000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,b274dbbd,ER Dwivedi,surname_initials_matching
2017,Chris Jordan,,All-Rounder,,,,5000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,ffe699c0,CJ Jordan,surname_initials_matching
2017,Mohammad Nabi,,All-Rounder,,,,3000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,62af8546,Mohammad Nabi,exact_match
2017,Ben Laughlin,,Bowler,,,,3000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,b2a79f17,B Laughlin,fuzzy_string_matching
2017,Pravin Tambe,,Bowler,,,,1000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,6aed7e79,PV Tambe,fuzzy_string_matching
2017,Tanmay Agarwal,,Batsman,,,,1000000.0,INR,Sunrisers Hyderabad,IPL_Auction_2017_Sold_Player.csv,e6e9b619,Tanmay Agarwal,exact_match
2018,Kedar Jadhav,,All-Rounder,,,,78000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,6c18c062,KA Jadhav,fuzzy_string_matching
2018,Dwayne Bravo,,All-Rounder,,,,64000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Dwayne Bravo,unresolved
2018,Karn Sharma,,Bowler,,,,50000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,1ba16d18,Tarun Sharma,fuzzy_string_matching
2018,Shane Watson,,All-Rounder,,,,40000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,4329fbb5,SR Watson,surname_initials_matching
2018,Shardul Narendra Thakur,,Bowler,,,,26000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Shardul Narendra Thakur,unresolved
2018,Ambati Rayudu,,Wicket Keeper,,,,22000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,70d205c9,AT Rayudu,fuzzy_string_matching
2018,Murali Vijay,,Batsman,,,,20000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,4b57e452,M Vijay,surname_initials_matching
2018,Harbhajan Singh,,Bowler,,,,20000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,8b5b6769,Harbhajan Singh,exact_match
2018,Faf Du Plessis,,Batsman,,,,16000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,3355b542,F du Plessis,fuzzy_string_matching
2018,Mark Wood,,Bowler,,,,15000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,8d92a2c3,MA Wood,fuzzy_string_matching
2018,Sam Billings,,Wicket Keeper,,,,10000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,c16d4035,SW Billings,fuzzy_string_matching
2018,Imran Tahir,,Bowler,,,,10000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,acee4cc4,Imran Tahir,exact_match
2018,Deepak Chahar,,All-Rounder,,,,8000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,23eeb873,DL Chahar,surname_initials_matching
2018,Mitchell Santner,,All-Rounder,,,,5000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,e4a0deae,MJ Santner,surname_initials_matching
2018,Lungisani Ngidi,,Bowler,,,,5000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,f834dcfc,L Ngidi,surname_initials_matching
2018,Asif K M,,Bowler,,,,4000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Asif K M,unresolved
2018,N Jagadeesan,,Wicket Keeper,,,,2000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,bd54eef5,N Jagadeesan,exact_match
2018,Kanishk Seth,,All-Rounder,,,,2000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,98f27d4b,Kanishk Seth,exact_match
2018,Monu Singh,,Bowler,,,,2000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,8a98675d,Sonu Singh,fuzzy_string_matching
2018,Dhruv Shorey,,All-Rounder,,,,2000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,faa7365d,DR Shorey,fuzzy_string_matching
2018,Kshitiz Sharma,,All-Rounder,,,,2000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,c910e89d,Kshitiz Sharma,exact_match
2018,Chaitanya Bishnoi,,All-Rounder,,,,2000000.0,INR,Chennai Super Kings,IPL_Auction_2018_Sold_Player.csv,e793a8ed,Chaitanya Bishnoi,exact_match
2018,Glenn Maxwell,,All-Rounder,,,,90000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,b681e71e,GJ Maxwell,surname_initials_matching
2018,Kagiso Rabada,,Bowler,,,,42000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,e62dd25d,K Rabada,surname_initials_matching
2018,Amit Mishra,,Bowler,,,,40000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,1d8388eb,Amit Mishra,fuzzy_string_matching
2018,Shahbaz Nadeem,,Bowler,,,,32000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,9d80c5e1,S Nadeem,surname_initials_matching
2018,Vijay Shankar,,All-Rounder,,,,32000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,0994d0ae,V Shankar,surname_initials_matching
2018,Rahul Tewatia,,All-Rounder,,,,30000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,39a2dfa8,R Tewatia,surname_initials_matching
2018,Mohammad Shami,,Bowler,,,,30000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,68ddabdb,Mohammad Sami,fuzzy_string_matching
2018,Gautam Gambhir,,Batsman,,,,28000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,242a9261,Gaurav Gambhir,fuzzy_string_matching
2018,Trent Boult,,Bowler,,,,22000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,a818c1be,TA Boult,surname_initials_matching
2018,Colin Munro,,All-Rounder,,,,19000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,af2c687b,C Munro,surname_initials_matching
2018,Daniel Christian,,All-Rounder,,,,15000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Daniel Christian,unresolved
2018,Jason Roy,,Batsman,,,,15000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Jason Roy,unresolved
2018,Naman Ojha,,Wicket Keeper,,,,14000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,890946a0,NV Ojha,surname_initials_matching
2018,Prithvi Shaw,,Batsman,,,,12000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Prithvi Shaw,unresolved
2018,Gurkeerat Singh Mann,,All-Rounder,,,,7500000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,6eb146d2,Gurkeerat Singh,fuzzy_string_matching
2018,Avesh Khan,,Bowler,,,,7000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,eef2536f,Avesh Khan,exact_match
2018,Abhishek Sharma,,All-Rounder,,,,5500000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,f29185a1,Abhishek Sharma,exact_match
2018,Jayant Yadav,,All-Rounder,,,,5000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,c6355538,Mayan Yadav,fuzzy_string_matching
2018,Harshal Patel,,All-Rounder,,,,2000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Harshal Patel,unresolved
2018,Manjot Kalra,,Batsman,,,,2000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,f047e7ff,Manjot Kalra,exact_match
2018,Sandeep Lamichhane,,Bowler,,,,2000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,b410bd3d,S Lamichhane,fuzzy_string_matching
2018,Sayan Ghosh,,Bowler,,,,2000000.0,INR,Delhi Daredevils,IPL_Auction_2018_Sold_Player.csv,d4b8ea98,Sayan Ghosh,exact_match
2018,KL Rahul,,Batsman,,,,110000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,b17e2f24,KL Rahul,exact_match
2018,Ravichandran Ashwin,,All-Rounder,,,,76000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,495d42a5,R Ashwin,surname_initials_matching
2018,Andrew Tye,,Bowler,,,,72000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,7c7d63a2,AJ Tye,surname_initials_matching
2018,Aaron Finch,,Batsman,,,,62000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Aaron Finch,unresolved
2018,Marcus Stoinis,,All-Rounder,,,,62000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,d9273ee7,MP Stoinis,surname_initials_matching
2018,Karun Nair,,Batsman,,,,56000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,06907633,AR Nair,fuzzy_string_matching
2018,Mujeeb Zadran,,Bowler,,,,40000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,UNRESOLVED,Mujeeb Zadran,unresolved
2018,Ankit Singh Rajpoot,,Bowler,,,,30000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,db31895a,AS Rajpoot,surname_initials_matching
2018,David Miller,,Batsman,,,,30000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,fc0b4157,David Mills,fuzzy_string_matching
2018,Mohit Sharma,,Bowler,,,,24000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,cd9f6505,Mohit Sharma,exact_match
2018,Barinder Singh Sran,,Bowler,,,,22000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,d8b2f218,BB Sran,surname_initials_matching
2018,Yuvraj Singh,,All-Rounder,,,,20000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,1c914163,Yuvraj Singh,fuzzy_string_matching
2018,Christopher Gayle,,Batsman,,,,20000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,1f50a44a,Christopher Taylor,fuzzy_string_matching
2018,Ben Dwarshuis,,Bowler,,,,14000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,e1b9f3a9,BJ Dwarshuis,fuzzy_string_matching
2018,Akshdeep Nath,,All-Rounder,,,,10000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,f10e94c4,AD Nath,surname_initials_matching
2018,Manoj Tiwary,,Batsman,,,,10000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,26e5cabf,MK Tiwary,surname_initials_matching
2018,Mayank Agarwal,,Batsman,,,,10000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,a457cfb5,Mayank Dagar,fuzzy_string_matching
2018,Manzoor Dar,,All-Rounder,,,,2000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,91a260d3,Manzoor Dar,exact_match
2018,Pardeep Sahu,,Bowler,,,,2000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,9a0146b3,P Sahu,surname_initials_matching
2018,Mayank Dagar,,All-Rounder,,,,2000000.0,INR,Kings XI Punjab,IPL_Auction_2018_Sold_Player.csv,a457cfb5,Mayank Dagar,exact_match
